"url","group","technicalStatus","releaseStatus","reasons","wordsRendered","h1Count","canonical","schemaTypes","contentWords","intent","type","sourceLinks","bodySourceLinks","mutableClaimParagraphs","internalBodyLinks","informationGain","localEvidenceScreen","conversionMechanisms","gscClicksCurrent","gscClicksPrevious","gscImpressionsCurrent","gscImpressionsPrevious","gscCtrCurrent","gscCtrPrevious","gscPositionCurrent","gscPositionPrevious","retrievalStatus","sectionCount","weakDirectAnswers","ambiguousOpeners","mutableSections","mutableSectionsWithoutInlineSource","entityInIntro","hasSilo","relatedCount","topicalBridgeStatus","newPdfReasons","migrationDisposition","redirectTarget","noindex","sourceNote","targetDomain"
"/kangoeroewoning","kennisbank","PASS","PASS","","1439","1","https://www.vastgoedmakelaarzoeken.be/kangoeroewoning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","760","informational","Article","1","0","4","0","3","","1","0","0","1","17","0","0","3","6.29","PASS","6","1","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/kosten-vastgoedmakelaar","kennisbank","PASS","PASS","","1331","1","https://www.vastgoedmakelaarzoeken.be/kosten-vastgoedmakelaar","Organization | ContactPoint | AdministrativeArea | WebSite | Service | Thing | Country | BreadcrumbList | ListItem | FAQPage | Question | Answer","625","core","Service","3","2","0","4","5","","1","0","1","2","139","0","0.007194244604316547","6","42","PASS","6","1","0","0","0","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/kosten-verkoop-huis","kennisbank","PASS","PASS","","3820","1","https://www.vastgoedmakelaarzoeken.be/kosten-verkoop-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2587","informational","Article","6","5","17","11","6","","1","0","0","74","484","0","0","55.564864864864866","19.36","PASS","12","2","0","9","9","true","false","6","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/leeftijdsgrens-overbruggingskrediet","kennisbank","PASS","PASS","","1320","1","https://www.vastgoedmakelaarzoeken.be/leeftijdsgrens-overbruggingskrediet","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","584","informational","Article","1","0","4","0","4","","1","0","0","14","19","0","0","47.57","6.840000000000001","PASS","5","0","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/lening-overzetten-op-ander-huis","kennisbank","PASS","PASS","","1604","1","https://www.vastgoedmakelaarzoeken.be/lening-overzetten-op-ander-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","986","informational","Article","1","0","6","0","5","","1","0","1","0","15","0","0.06666666666666667","0","7.53","PASS","9","0","0","4","4","true","false","4","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/lijfrente-huis-kopen","kennisbank","PASS","PASS","","2407","1","https://www.vastgoedmakelaarzoeken.be/lijfrente-huis-kopen","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1723","informational","Article","1","0","5","2","3","","1","0","0","0","0","0","0","","","PASS","11","0","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/meerwaardebelasting-vastgoed","kennisbank","PASS","PASS","","1564","1","https://www.vastgoedmakelaarzoeken.be/meerwaardebelasting-vastgoed","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","837","informational","Article","1","0","1","0","3","","1","0","0","0","4","0","0","0","12","PASS","6","0","0","0","0","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/minimum-tijd-tussen-compromis-en-akte","kennisbank","PASS","PASS","","2521","1","https://www.vastgoedmakelaarzoeken.be/minimum-tijd-tussen-compromis-en-akte","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1753","informational","Article","1","0","18","0","4","","1","0","0","0","65","0","0","0","9","PASS","12","0","0","8","8","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/miserietaks","kennisbank","PASS","PASS","","1532","1","https://www.vastgoedmakelaarzoeken.be/miserietaks","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","850","informational","Article","1","0","5","2","4","","1","0","0","0","1","0","0","0","9","PASS","7","0","0","2","2","true","false","4","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/mobiscore","kennisbank","PASS","PASS","","1458","1","https://www.vastgoedmakelaarzoeken.be/mobiscore","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","801","informational","Article","1","0","3","2","2","","1","0","0","0","0","0","0","","","PASS","7","0","0","1","1","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/modulair-bouwen","kennisbank","PASS","PASS","","1999","1","https://www.vastgoedmakelaarzoeken.be/modulair-bouwen","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1346","informational","Article","1","0","5","0","5","","1","0","0","0","1","0","0","0","8","PASS","10","0","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/nieuwbouw-kopen-waar-op-letten","kennisbank","PASS","PASS","","2113","1","https://www.vastgoedmakelaarzoeken.be/nieuwbouw-kopen-waar-op-letten","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1461","informational","Article","1","0","2","4","5","","1","0","0","0","22","0","0","0","20.77","PASS","13","3","0","1","1","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/notariskosten-verkoop-huis","kennisbank","PASS","PASS","","2057","1","https://www.vastgoedmakelaarzoeken.be/notariskosten-verkoop-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1383","informational","Article","1","0","4","3","4","","1","0","0","0","6","0","0","0","8.17","PASS","11","0","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/notariskosten-verkoop-huis/wie-betaalt","kennisbank","PASS","PASS","","1868","1","https://www.vastgoedmakelaarzoeken.be/notariskosten-verkoop-huis/wie-betaalt","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1160","informational","Article","1","0","7","0","4","","1","0","0","0","1","0","0","0","4","PASS","11","0","0","2","2","true","true","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/onderverhuren","kennisbank","PASS","PASS","","2168","1","https://www.vastgoedmakelaarzoeken.be/onderverhuren","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1540","informational","Article","1","0","6","4","4","","1","0","0","0","9","0","0","0","7.67","PASS","13","0","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/onroerende-voorheffing","kennisbank","PASS","PASS","","3109","1","https://www.vastgoedmakelaarzoeken.be/onroerende-voorheffing","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2211","informational","Article","8","7","11","5","6","","1","0","0","3","37","0","0","53.669999999999995","31.38","PASS","15","2","0","7","7","true","false","5","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/openbare-verkoop-huis","kennisbank","PASS","PASS","","2076","1","https://www.vastgoedmakelaarzoeken.be/openbare-verkoop-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1388","informational","Article","1","0","12","0","4","","1","0","0","0","0","0","0","","","PASS","11","2","0","6","6","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/opschortende-voorwaarde","kennisbank","PASS","PASS","","2072","1","https://www.vastgoedmakelaarzoeken.be/opschortende-voorwaarde","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1430","informational","Article","1","0","12","3","4","","1","0","1","1","13","0","0.07692307692307693","3","12.54","PASS","12","0","0","6","6","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/optie-nemen-op-huis","kennisbank","PASS","PASS","","2539","1","https://www.vastgoedmakelaarzoeken.be/optie-nemen-op-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1822","informational","Article","1","0","14","1","5","","1","0","2","4","224","0","0.008928571428571428","2","8.24","PASS","12","1","0","6","6","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/ouderlijk-huis-verkopen-voor-overlijden","kennisbank","PASS","PASS","","3449","1","https://www.vastgoedmakelaarzoeken.be/ouderlijk-huis-verkopen-voor-overlijden","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2401","informational","Article","11","10","15","5","5","","1","0","0","0","174","0","0","0","37.93","PASS","14","0","0","8","6","true","false","4","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/overhangende-takken-buur","kennisbank","PASS","PASS","","2250","1","https://www.vastgoedmakelaarzoeken.be/overhangende-takken-buur","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1461","informational","Article","1","0","18","1","5","","1","0","0","0","17","0","0","0","7.998235294117647","PASS","12","1","0","7","7","true","true","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/plaatsbeschrijving","kennisbank","PASS","PASS","","1840","1","https://www.vastgoedmakelaarzoeken.be/plaatsbeschrijving","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1146","informational","Article","1","0","7","1","4","","1","0","0","0","0","0","0","","","PASS","10","0","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/postinterventiedossier","kennisbank","PASS","PASS","","3069","1","https://www.vastgoedmakelaarzoeken.be/postinterventiedossier","Organization | ContactPoint | AdministrativeArea | WebSite | Service | Thing | Country | BreadcrumbList | ListItem | FAQPage | Question | Answer","2001","core","Service","3","2","19","1","4","","1","0","0","12","26","0","0","61.580000000000005","38.31","PASS","15","0","0","10","10","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/prijs-bouwgrond-berekenen","kennisbank","PASS","PASS","","4249","1","https://www.vastgoedmakelaarzoeken.be/prijs-bouwgrond-berekenen","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1588","informational","Article","1","0","3","2","6","","1","0","6","15","431","0","0.013921113689095127","44","6.7770533642691415","PASS","11","2","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/registratierechten","kennisbank","PASS","PASS","","2078","1","https://www.vastgoedmakelaarzoeken.be/registratierechten","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1502","informational","Article","4","3","7","3","5","","1","0","1","2","49","0","0.02040816326530612","42","50.04","PASS","12","1","0","6","6","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/registratierechten/eerste-woning","kennisbank","PASS","PASS","","1972","1","https://www.vastgoedmakelaarzoeken.be/registratierechten/eerste-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1242","informational","Article","1","0","10","0","4","","1","0","0","1","112","0","0","78","21.26","PASS","12","0","0","5","5","true","true","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/registratierechten/tweede-woning","kennisbank","PASS","PASS","","1831","1","https://www.vastgoedmakelaarzoeken.be/registratierechten/tweede-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1198","informational","Article","1","0","9","0","5","","1","0","0","0","26","0","0","0","12.04","PASS","10","2","0","3","3","true","true","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/renovatielening","kennisbank","PASS","PASS","","1451","1","https://www.vastgoedmakelaarzoeken.be/renovatielening","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","733","informational","Article","1","0","2","4","1","","1","0","0","0","3","0","0","0","69","PASS","7","1","0","1","1","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/renovatieplicht-2030","kennisbank","PASS","PASS","","1764","1","https://www.vastgoedmakelaarzoeken.be/renovatieplicht-2030","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1025","informational","Article","1","0","7","2","3","","1","0","1","11","131","0","0.007633587786259542","11.909999999999998","21.16","PASS","11","2","0","6","6","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/renovatieplicht-bestaande-woning","kennisbank","PASS","CONSOLIDATED","301 naar /renovatieplicht-2030; noindex; uitgesloten uit sitemap","1717","1","https://www.vastgoedmakelaarzoeken.be/renovatieplicht-bestaande-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1041","informational","Article","1","0","3","3","4","","not_applicable","0","0","0","2","0","0","0","8.5","PASS","10","1","0","2","2","true","false","3","not_applicable","inhoudelijke eigenaar gekozen","REDIRECT_READY","/renovatieplicht-2030","true","false","https://www.vastgoedmakelaarzoeken.com"
"/renteloos-renovatiekrediet","kennisbank","PASS","PASS","","1504","1","https://www.vastgoedmakelaarzoeken.be/renteloos-renovatiekrediet","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","797","informational","Article","1","0","6","0","4","","1","0","0","2","5","0","0","71","22.6","PASS","5","1","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/schenking-onroerend-goed","kennisbank","PASS","PASS","","1935","1","https://www.vastgoedmakelaarzoeken.be/schenking-onroerend-goed","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1267","informational","Article","1","0","6","0","5","","1","0","0","0","7","0","0","0","42","PASS","11","0","0","5","5","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/schuldsaldoverzekering-prijs","kennisbank","PASS","PASS","","1698","1","https://www.vastgoedmakelaarzoeken.be/schuldsaldoverzekering-prijs","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1004","informational","Article","1","0","4","0","3","","1","0","1","4","65","0","0.015384615384615385","66.5","43.97","PASS","11","1","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/sleutel-op-de-deur-woning","kennisbank","PASS","PASS","","2392","1","https://www.vastgoedmakelaarzoeken.be/sleutel-op-de-deur-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1535","informational","Article","1","0","5","2","6","","1","0","0","0","8","0","0","0","13.38","PASS","11","1","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/staalbouw-woning","kennisbank","PASS","PASS","","1606","1","https://www.vastgoedmakelaarzoeken.be/staalbouw-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1038","informational","Article","1","0","6","4","4","","1","0","0","0","0","0","0","","","PASS","10","0","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/successierechten-vermijden","kennisbank","PASS","PASS","","2105","1","https://www.vastgoedmakelaarzoeken.be/successierechten-vermijden","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1497","informational","Article","1","0","9","3","4","","1","0","0","0","14","0","0","0","10.709999999999999","PASS","10","1","0","6","6","true","false","5","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/successierechten-woning","kennisbank","PASS","PASS","","1934","1","https://www.vastgoedmakelaarzoeken.be/successierechten-woning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1168","informational","Article","1","0","8","2","4","","1","0","0","0","17","0","0","0","14.24","PASS","8","0","0","6","6","true","false","5","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/syndicus","kennisbank","PASS","PASS","","1430","1","https://www.vastgoedmakelaarzoeken.be/syndicus","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","751","informational","Article","1","0","6","0","2","","1","0","0","6","18","0","0","61.5","24.78","PASS","7","0","0","3","3","true","false","4","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/tuinhuis-zonder-vergunning","kennisbank","PASS","PASS","","2283","1","https://www.vastgoedmakelaarzoeken.be/tuinhuis-zonder-vergunning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1598","informational","Article","1","0","17","2","4","","1","0","1","1","225","0","0.0044444444444444444","2","18.173333333333332","PASS","12","0","0","9","9","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/vanaf-hoe-laat-mag-je-lawaai-maken","kennisbank","PASS","PASS","","3057","1","https://www.vastgoedmakelaarzoeken.be/vanaf-hoe-laat-mag-je-lawaai-maken","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2127","informational","Article","13","12","4","2","4","","1","0","1","1","144","0","0.006944444444444444","3","7.970000000000001","PASS","17","0","0","3","2","true","true","4","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/vastgoedkantoren/antwerpen","lokale-kantoorhub","PASS","PASS","","2048","1","https://www.vastgoedmakelaarzoeken.be/vastgoedkantoren/antwerpen","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1196","local","WebPage","2","1","2","4","3","6","1","0","1","6","44","0","0.022727272727272728","79.83","29.730000000000004","PASS","9","0","0","1","1","true","false","5","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/vastgoedkantoren/limburg","lokale-kantoorhub","PASS","PASS","","1541","1","https://www.vastgoedmakelaarzoeken.be/vastgoedkantoren/limburg","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","816","local","WebPage","0","0","1","3","3","5","1","0","0","1","57","0","0","10","29.722280701754382","PASS","10","0","0","1","1","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/vastgoedkantoren/limburg/heusden-zolder","lokale-kantoorhub","PASS","PASS","","1537","1","https://www.vastgoedmakelaarzoeken.be/vastgoedkantoren/limburg/heusden-zolder","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","799","local","WebPage","1","1","5","4","3","6","1","0","0","0","51","0","0","0","33.76","PASS","8","1","0","2","2","true","false","4","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/vastgoedkantoren/vlaams-brabant","lokale-kantoorhub","PASS","PASS","","1698","1","https://www.vastgoedmakelaarzoeken.be/vastgoedkantoren/vlaams-brabant","Organization | ContactPoint | AdministrativeArea | WebSite | WebPage | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1115","local","WebPage","0","0","7","7","3","5","1","0","0","0","7","0","0","0","22.71","PASS","12","1","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/verborgen-gebreken-huis","kennisbank","PASS","PASS","","2290","1","https://www.vastgoedmakelaarzoeken.be/verborgen-gebreken-huis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1534","informational","Article","1","0","12","0","4","","1","0","0","0","2","0","0","0","10","PASS","12","1","0","8","8","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/verbouwen-zonder-vergunning","kennisbank","PASS","PASS","","1159","1","https://www.vastgoedmakelaarzoeken.be/verbouwen-zonder-vergunning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","499","informational","Article","1","0","4","0","3","","1","0","0","0","35","0","0","0","37.63","PASS","2","0","0","2","2","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/verkoop-uit-de-hand","kennisbank","PASS","PASS","","2917","1","https://www.vastgoedmakelaarzoeken.be/verkoop-uit-de-hand","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2128","informational","Article","1","0","10","13","5","","1","0","0","0","10","0","0","0","18.6","PASS","14","0","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/verschil-erfpacht-en-opstal","kennisbank","PASS","PASS","","1564","1","https://www.vastgoedmakelaarzoeken.be/verschil-erfpacht-en-opstal","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","858","informational","Article","1","0","2","2","3","","1","0","0","0","29","0","0","0","22.07","PASS","6","0","0","0","0","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/verwarmen-met-airco","kennisbank","PASS","PASS","","1571","1","https://www.vastgoedmakelaarzoeken.be/verwarmen-met-airco","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","884","informational","Article","1","0","3","2","4","","1","0","0","0","1","0","0","0","5","PASS","8","0","0","2","2","true","true","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/voorkooprecht-betekenis","kennisbank","PASS","PASS","","1471","1","https://www.vastgoedmakelaarzoeken.be/voorkooprecht-betekenis","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","750","informational","Article","1","0","4","2","3","","1","0","0","0","0","0","0","","","PASS","5","1","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/waarde-woning-berekenen","kennisbank","PASS","PASS","","1856","1","https://www.vastgoedmakelaarzoeken.be/waarde-woning-berekenen","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1126","informational","Article","1","0","1","3","4","","1","0","0","7","637","0","0","91.14","42.71","PASS","10","0","0","1","1","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/wallonie","kennisbank","PASS","PASS","","1453","1","https://www.vastgoedmakelaarzoeken.be/wallonie","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","754","informational","Article","1","0","10","0","5","","1","0","0","1","0","0","0","4","0","PASS","8","2","0","4","4","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/wederbeleggingsvergoeding","kennisbank","PASS","PASS","","2960","1","https://www.vastgoedmakelaarzoeken.be/wederbeleggingsvergoeding","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","2051","informational","Article","4","3","14","5","6","","1","0","0","0","0","0","0","","","PASS","14","1","0","7","7","true","false","6","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/welke-verzekeringen-zijn-verplicht-als-huurder","kennisbank","PASS","PASS","","1673","1","https://www.vastgoedmakelaarzoeken.be/welke-verzekeringen-zijn-verplicht-als-huurder","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1013","informational","Article","1","0","8","2","3","","1","0","0","0","0","0","0","","","PASS","11","2","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/wetgeving-containerwoning","kennisbank","PASS","PASS","","2267","1","https://www.vastgoedmakelaarzoeken.be/wetgeving-containerwoning","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1568","informational","Article","1","0","11","4","4","","1","0","0","2","70","0","0","89.5","7.971857142857142","PASS","12","1","0","5","5","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/woning-kopen-met-afgekeurde-elektriciteit","kennisbank","PASS","PASS","","1417","1","https://www.vastgoedmakelaarzoeken.be/woning-kopen-met-afgekeurde-elektriciteit","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","703","informational","Article","1","0","5","1","3","","1","0","0","0","2","0","0","0","8.5","PASS","7","1","0","3","3","true","false","3","PASS","","SAME_PATH_READY","","false","true","https://www.vastgoedmakelaarzoeken.com"
"/woning-kopen-met-epc-f","kennisbank","PASS","PASS","","2035","1","https://www.vastgoedmakelaarzoeken.be/woning-kopen-met-epc-f","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","1079","informational","Article","2","1","5","5","5","","1","0","0","1","0","0","0","6","0","PASS","8","1","0","4","3","true","false","5","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
"/woning-verkoopklaar-maken","kennisbank","PASS","PASS","","1624","1","https://www.vastgoedmakelaarzoeken.be/woning-verkoopklaar-maken","Organization | ContactPoint | AdministrativeArea | WebSite | Article | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","824","informational","Article","1","0","1","2","3","","1","0","0","0","0","0","0","","","PASS","7","0","0","0","0","true","false","3","PASS","","SAME_PATH_READY","","false","false","https://www.vastgoedmakelaarzoeken.com"
